City,Date,Type,Severity,Count,city,mon,avg_star,avg_review_count,restaurant_number
Tampa,11-2020,Cold,Severe,4,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2020,Fog,Moderate,3,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2020,Fog,Severe,37,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2020,Rain,Heavy,10,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2020,Rain,Light,144,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2020,Rain,Moderate,21,Tampa,11-2020,3.961229946,417.4064,857
Tampa,11-2021,Fog,Moderate,4,Tampa,11-2021,3.932025547,425.7007,855
Tampa,11-2021,Fog,Severe,61,Tampa,11-2021,3.932025547,425.7007,855
Tampa,11-2021,Rain,Heavy,6,Tampa,11-2021,3.932025547,425.7007,855
Tampa,11-2021,Rain,Light,161,Tampa,11-2021,3.932025547,425.7007,855
Tampa,11-2021,Rain,Moderate,10,Tampa,11-2021,3.932025547,425.7007,855
Tampa,12-2019,Cold,Severe,10,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Fog,Moderate,1,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Fog,Severe,95,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Precipitation,UNK,1,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Rain,Heavy,5,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Rain,Light,176,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2019,Rain,Moderate,10,Tampa,12-2019,3.908376963,419.5295,969
Tampa,12-2020,Cold,Severe,1,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Fog,Severe,67,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Precipitation,UNK,2,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Rain,Heavy,3,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Rain,Light,113,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Rain,Moderate,10,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2020,Snow,Light,2,Tampa,12-2020,3.994350282,380.6054,868
Tampa,12-2021,Cold,Severe,24,Tampa,12-2021,3.91400156,424.188,909
Tampa,12-2021,Fog,Moderate,28,Tampa,12-2021,3.91400156,424.188,909
Tampa,12-2021,Fog,Severe,247,Tampa,12-2021,3.91400156,424.188,909
Tampa,12-2021,Rain,Heavy,1,Tampa,12-2021,3.91400156,424.188,909
Tampa,12-2021,Rain,Light,76,Tampa,12-2021,3.91400156,424.188,909
Tampa,12-2021,Rain,Moderate,3,Tampa,12-2021,3.91400156,424.188,909
Tucson,01-2019,Cold,Severe,3,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Fog,Moderate,1,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Fog,Severe,2,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Rain,Light,51,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Rain,Moderate,6,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Snow,Light,11,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2019,Snow,Moderate,3,Tucson,01-2019,3.797891675,338.2421,869
Tucson,01-2020,Cold,Severe,2,Tucson,01-2020,3.839135654,328.1012,821
Tucson,01-2020,Fog,Moderate,2,Tucson,01-2020,3.839135654,328.1012,821
Tucson,01-2020,Rain,Light,42,Tucson,01-2020,3.839135654,328.1012,821
Tucson,01-2020,Rain,Moderate,4,Tucson,01-2020,3.839135654,328.1012,821
Tucson,01-2021,Rain,Light,38,Tucson,01-2021,3.844155844,297.375,726
Tucson,01-2021,Snow,Light,6,Tucson,01-2021,3.844155844,297.375,726
Tucson,01-2021,Snow,Moderate,2,Tucson,01-2021,3.844155844,297.375,726
Tucson,01-2021,Storm,Severe,1,Tucson,01-2021,3.844155844,297.375,726
Tucson,01-2022,Cold,Severe,2,Tucson,01-2022,3.826530612,298.409,588
Tucson,01-2022,Fog,Moderate,2,Tucson,01-2022,3.826530612,298.409,588
Tucson,01-2022,Rain,Light,53,Tucson,01-2022,3.826530612,298.409,588
Tucson,01-2022,Rain,Moderate,2,Tucson,01-2022,3.826530612,298.409,588
Tucson,01-2022,Storm,Severe,3,Tucson,01-2022,3.826530612,298.409,588
Tucson,02-2019,Cold,Severe,1,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Fog,Moderate,1,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Fog,Severe,5,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Rain,Light,82,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Rain,Moderate,9,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Snow,Heavy,5,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Snow,Light,11,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2019,Snow,Moderate,9,Tucson,02-2019,3.792359391,349.3753,883
Tucson,02-2020,Fog,Moderate,12,Tucson,02-2020,3.848741074,324.8177,868
Tucson,02-2020,Fog,Severe,4,Tucson,02-2020,3.848741074,324.8177,868
Tucson,02-2020,Rain,Light,46,Tucson,02-2020,3.848741074,324.8177,868
Tucson,02-2020,Rain,Moderate,4,Tucson,02-2020,3.848741074,324.8177,868
Tucson,02-2021,Cold,Severe,1,Tucson,02-2021,3.877270225,300.2702,725
Tucson,03-2019,Cold,Severe,1,Tucson,03-2019,3.802597402,341.3205,935
Tucson,03-2019,Fog,Moderate,2,Tucson,03-2019,3.802597402,341.3205,935
Tucson,03-2019,Precipitation,UNK,1,Tucson,03-2019,3.802597402,341.3205,935
Tucson,03-2019,Rain,Light,25,Tucson,03-2019,3.802597402,341.3205,935
Tucson,03-2019,Rain,Moderate,2,Tucson,03-2019,3.802597402,341.3205,935
Tucson,03-2020,Cold,Severe,2,Tucson,03-2020,3.830699774,311.4808,764
Tucson,03-2020,Fog,Moderate,4,Tucson,03-2020,3.830699774,311.4808,764
Tucson,03-2020,Fog,Severe,4,Tucson,03-2020,3.830699774,311.4808,764
Tucson,03-2020,Rain,Light,96,Tucson,03-2020,3.830699774,311.4808,764
Tucson,03-2020,Rain,Moderate,2,Tucson,03-2020,3.830699774,311.4808,764
Tucson,03-2021,Fog,Moderate,2,Tucson,03-2021,3.802351375,310.7258,817
Tucson,03-2021,Rain,Light,64,Tucson,03-2021,3.802351375,310.7258,817
Tucson,03-2021,Rain,Moderate,2,Tucson,03-2021,3.802351375,310.7258,817
Tucson,03-2021,Storm,Severe,1,Tucson,03-2021,3.802351375,310.7258,817
Tucson,04-2019,Cold,Severe,1,Tucson,04-2019,3.799499229,341.1425,870
Tucson,04-2019,Fog,Moderate,8,Tucson,04-2019,3.799499229,341.1425,870
Tucson,04-2019,Fog,Severe,2,Tucson,04-2019,3.799499229,341.1425,870
Tucson,04-2019,Rain,Light,27,Tucson,04-2019,3.799499229,341.1425,870
Tucson,04-2019,Storm,Severe,1,Tucson,04-2019,3.799499229,341.1425,870
Tucson,04-2020,Cold,Severe,8,Tucson,04-2020,3.73876698,263.9843,515
Tucson,04-2020,Fog,Moderate,4,Tucson,04-2020,3.73876698,263.9843,515
Tucson,04-2020,Rain,Light,12,Tucson,04-2020,3.73876698,263.9843,515
Tucson,04-2020,Storm,Severe,1,Tucson,04-2020,3.73876698,263.9843,515
Tucson,04-2021,Rain,Light,15,Tucson,04-2021,3.822781774,317.5635,764
Tucson,05-2019,Fog,Moderate,22,Tucson,05-2019,3.790130568,331.4209,881
Tucson,05-2019,Fog,Severe,4,Tucson,05-2019,3.790130568,331.4209,881
Tucson,05-2019,Rain,Light,52,Tucson,05-2019,3.790130568,331.4209,881
Tucson,05-2019,Storm,Severe,3,Tucson,05-2019,3.790130568,331.4209,881
Tucson,05-2020,Cold,Severe,1,Tucson,05-2020,3.768634686,278.5594,645
Tucson,05-2020,Fog,Severe,2,Tucson,05-2020,3.768634686,278.5594,645
Tucson,05-2020,Rain,Light,6,Tucson,05-2020,3.768634686,278.5594,645
Tucson,05-2020,Storm,Severe,1,Tucson,05-2020,3.768634686,278.5594,645
Tucson,05-2021,Cold,Severe,2,Tucson,05-2021,3.809134615,298.6048,769
Tucson,05-2021,Fog,Severe,2,Tucson,05-2021,3.809134615,298.6048,769
Tucson,05-2021,Rain,Light,6,Tucson,05-2021,3.809134615,298.6048,769
Tucson,06-2019,Cold,Severe,5,Tucson,06-2019,3.791329904,321.5287,908
Tucson,06-2019,Fog,Moderate,10,Tucson,06-2019,3.791329904,321.5287,908
Tucson,06-2019,Rain,Light,6,Tucson,06-2019,3.791329904,321.5287,908
Tucson,06-2020,Cold,Severe,2,Tucson,06-2020,3.767010309,278.8495,670
Tucson,06-2020,Fog,Moderate,8,Tucson,06-2020,3.767010309,278.8495,670
Tucson,06-2020,Rain,Heavy,2,Tucson,06-2020,3.767010309,278.8495,670
Tucson,06-2020,Rain,Light,12,Tucson,06-2020,3.767010309,278.8495,670
Tucson,06-2020,Storm,Severe,6,Tucson,06-2020,3.767010309,278.8495,670
Tucson,06-2021,Cold,Severe,8,Tucson,06-2021,3.821041774,310.361,750
Tucson,06-2021,Fog,Moderate,2,Tucson,06-2021,3.821041774,310.361,750
Tucson,06-2021,Rain,Light,16,Tucson,06-2021,3.821041774,310.361,750
Tucson,06-2021,Storm,Severe,1,Tucson,06-2021,3.821041774,310.361,750
Tucson,07-2019,Cold,Severe,1,Tucson,07-2019,3.761674718,341.5886,854
Tucson,07-2019,Rain,Light,2,Tucson,07-2019,3.761674718,341.5886,854
Tucson,07-2020,Cold,Severe,2,Tucson,07-2020,3.809570957,288.6007,681
Tucson,07-2020,Rain,Light,2,Tucson,07-2020,3.809570957,288.6007,681
Tucson,07-2020,Storm,Severe,1,Tucson,07-2020,3.809570957,288.6007,681
Tucson,07-2021,Cold,Severe,14,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Fog,Moderate,2,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Fog,Severe,4,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Precipitation,UNK,10,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Rain,Heavy,4,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Rain,Light,168,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Rain,Moderate,14,Tucson,07-2021,3.838227442,290.6588,760
Tucson,07-2021,Storm,Severe,6,Tucson,07-2021,3.838227442,290.6588,760
Tucson,08-2019,Cold,Severe,5,Tucson,08-2019,3.783339559,329.3388,858
Tucson,08-2019,Fog,Moderate,20,Tucson,08-2019,3.783339559,329.3388,858
Tucson,08-2019,Fog,Severe,6,Tucson,08-2019,3.783339559,329.3388,858
Tucson,08-2019,Precipitation,UNK,6,Tucson,08-2019,3.783339559,329.3388,858
Tucson,08-2019,Rain,Light,81,Tucson,08-2019,3.783339559,329.3388,858
Tucson,08-2020,Cold,Severe,1,Tucson,08-2020,3.810365853,299.7707,711
Tucson,08-2020,Fog,Moderate,2,Tucson,08-2020,3.810365853,299.7707,711
Tucson,08-2020,Rain,Light,38,Tucson,08-2020,3.810365853,299.7707,711
Tucson,08-2020,Storm,Severe,1,Tucson,08-2020,3.810365853,299.7707,711
Tucson,08-2021,Cold,Severe,74,Tucson,08-2021,3.800495321,288.6142,721
Tucson,08-2021,Fog,Moderate,2,Tucson,08-2021,3.800495321,288.6142,721
Tucson,08-2021,Precipitation,UNK,10,Tucson,08-2021,3.800495321,288.6142,721
Tucson,08-2021,Rain,Heavy,4,Tucson,08-2021,3.800495321,288.6142,721
Tucson,08-2021,Rain,Light,71,Tucson,08-2021,3.800495321,288.6142,721
Tucson,08-2021,Rain,Moderate,10,Tucson,08-2021,3.800495321,288.6142,721
Tucson,09-2019,Cold,Severe,4,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Fog,Moderate,6,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Fog,Severe,2,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Precipitation,UNK,2,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Rain,Light,88,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Rain,Moderate,10,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2019,Storm,Severe,2,Tucson,09-2019,3.796694214,327.8264,856
Tucson,09-2020,Cold,Severe,1,Tucson,09-2020,3.839308176,307.3572,659
Tucson,09-2020,Rain,Light,4,Tucson,09-2020,3.839308176,307.3572,659
Tucson,09-2020,Storm,Severe,1,Tucson,09-2020,3.839308176,307.3572,659
Tucson,09-2021,Cold,Severe,18,Tucson,09-2021,3.807765754,309.4774,698
Tucson,09-2021,Fog,Moderate,14,Tucson,09-2021,3.807765754,309.4774,698
Tucson,09-2021,Fog,Severe,8,Tucson,09-2021,3.807765754,309.4774,698
Tucson,09-2021,Rain,Light,43,Tucson,09-2021,3.807765754,309.4774,698
Tucson,09-2021,Storm,Severe,6,Tucson,09-2021,3.807765754,309.4774,698
Tucson,10-2019,Rain,Light,6,Tucson,10-2019,3.817052631,318.0223,817
Tucson,10-2020,Cold,Severe,3,Tucson,10-2020,3.824956165,317.4506,722
Tucson,10-2020,Fog,Severe,2,Tucson,10-2020,3.824956165,317.4506,722
Tucson,10-2020,Rain,Light,6,Tucson,10-2020,3.824956165,317.4506,722
Tucson,10-2021,Cold,Severe,28,Tucson,10-2021,3.844657534,312.2323,749
Tucson,10-2021,Fog,Moderate,9,Tucson,10-2021,3.844657534,312.2323,749
Tucson,10-2021,Precipitation,UNK,2,Tucson,10-2021,3.844657534,312.2323,749
Tucson,10-2021,Rain,Light,14,Tucson,10-2021,3.844657534,312.2323,749
Tucson,10-2021,Storm,Severe,3,Tucson,10-2021,3.844657534,312.2323,749
Tucson,11-2019,Cold,Severe,5,Tucson,11-2019,3.803724928,322.0759,799
Tucson,11-2019,Fog,Moderate,4,Tucson,11-2019,3.803724928,322.0759,799
Tucson,11-2019,Rain,Heavy,4,Tucson,11-2019,3.803724928,322.0759,799
Tucson,11-2019,Rain,Light,108,Tucson,11-2019,3.803724928,322.0759,799
Tucson,11-2019,Rain,Moderate,12,Tucson,11-2019,3.803724928,322.0759,799
Tucson,11-2020,Cold,Severe,36,Tucson,11-2020,3.84090909,298.3792,669
Tucson,11-2020,Rain,Light,8,Tucson,11-2020,3.84090909,298.3792,669
Tucson,11-2020,Storm,Severe,1,Tucson,11-2020,3.84090909,298.3792,669
Tucson,11-2021,Cold,Severe,22,Tucson,11-2021,3.854783599,299.1771,734
Tucson,11-2021,Fog,Moderate,4,Tucson,11-2021,3.854783599,299.1771,734
Tucson,11-2021,Fog,Severe,4,Tucson,11-2021,3.854783599,299.1771,734
Tucson,11-2021,Rain,Light,12,Tucson,11-2021,3.854783599,299.1771,734
Tucson,11-2021,Storm,Severe,10,Tucson,11-2021,3.854783599,299.1771,734
Tucson,12-2019,Cold,Severe,6,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2019,Fog,Moderate,3,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2019,Fog,Severe,4,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2019,Precipitation,UNK,2,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2019,Rain,Light,80,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2019,Rain,Moderate,8,Tucson,12-2019,3.809103576,323.3047,827
Tucson,12-2020,Cold,Severe,8,Tucson,12-2020,3.842857142,292.0825,689
Tucson,12-2020,Rain,Light,30,Tucson,12-2020,3.842857142,292.0825,689
Tucson,12-2020,Rain,Moderate,2,Tucson,12-2020,3.842857142,292.0825,689
Tucson,12-2021,Cold,Severe,1,Tucson,12-2021,3.825786858,294.392,759
Tucson,12-2021,Fog,Moderate,1,Tucson,12-2021,3.825786858,294.392,759
Tucson,12-2021,Rain,Light,66,Tucson,12-2021,3.825786858,294.392,759
Tucson,12-2021,Rain,Moderate,8,Tucson,12-2021,3.825786858,294.392,759
Tucson,12-2021,Storm,Severe,8,Tucson,12-2021,3.825786858,294.392,759
